Demand,SolarGen,Wind,GridAvailability
6,0.363,0.554,0
9,0.433,0.509,1
3,0.49,0.444,1
15,0.509,0.385,1
9,0.479,0.313,1
6,0.417,0.237,0
6,0.334,0.178,1
0,0.22,0.13,1
0,0.099,0.104,1
8,0.008,0.105,1
8,0,0.112,0
8,0,0.125,1
14,0,0.109,1
20,0,0.086,1
22,0,0.078,1
0,0,0.074,1
0,0,0.071,0
0,0,0.067,0
0,0,0.056,1
0,0,0.042,1
0,0.001,0.024,0
8,0.076,0.047,1
8,0.213,0.076,1
3,0.315,0.095,0
3,0.395,0.089,1
3,0.46,0.093,1
3,0.472,0.118,0
0,0.445,0.142,0
6,0.39,0.152,1
12,0.339,0.127,1
18,0.257,0.096,1
3,0.159,0.077,1
3,0.062,0.067,1
14,0.004,0.061,1
25,0,0.053,1
6,0,0.047,0
11,0,0.036,1
20,0,0.027,0
4,0,0.021,1
0,0,0.027,1
0,0,0.034,1
0,0,0.049,1
0,0,0.064,0
0,0,0.062,0
0,0.001,0.034,0
4,0.081,0.072,1
8,0.224,0.072,1
15,0.327,0.051,1
3,0.396,0.04,1
6,0.462,0.041,1
9,0.539,0.048,1
3,0.521,0.044,1
0,0.486,0.038,1
3,0.411,0.033,0
3,0.298,0.029,1
3,0.185,0.023,1
3,0.084,0.017,1
21,0.008,0.017,1
15,0,0.022,1
18,0,0.019,1
25,0,0.011,0
20,0,0.005,1
22,0,0.002,1
0,0,0.001,1
0,0,0.002,1
0,0,0.004,1
0,0,0.008,1
0,0,0.011,1
0,0,0.011,1
6,0.054,0.025,1
6,0.203,0.059,0
0,0.36,0.081,1
6,0.431,0.095,0
6,0.492,0.111,1
6,0.573,0.122,1
3,0.598,0.12,0
6,0.578,0.112,0
6,0.525,0.112,1
21,0.431,0.114,0
21,0.287,0.114,1
21,0.118,0.122,1
19,0.009,0.167,1
39,0,0.22,1
21,0,0.251,1
9,0,0.256,1
18,0,0.218,1
4,0,0.162,1
0,0,0.108,1
0,0,0.059,1
0,0,0.025,1
0,0,0.009,0
0,0,0.007,0
0,0,0.007,1
8,0.066,0.007,1
12,0.209,0.019,1
15,0.373,0.044,1
0,0.523,0.063,0
6,0.639,0.072,1
6,0.696,0.077,1
15,0.704,0.087,1
3,0.665,0.105,0
9,0.582,0.103,1
18,0.458,0.098,0
9,0.295,0.088,1
24,0.118,0.08,1
25,0.008,0.071,1
24,0,0.054,1
10,0,0.057,0
10,0,0.064,1
20,0,0.07,1
24,0,0.078,1
0,0,0.067,0
0,0,0.053,1
0,0,0.04,1
0,0,0.022,1
0,0,0.017,0
0,0,0.007,1
2,0.05,0.006,1
4,0.17,0.01,0
6,0.318,0.019,1
6,0.459,0.028,0
6,0.556,0.034,1
9,0.594,0.033,1
6,0.6,0.027,1
6,0.572,0.02,0
6,0.48,0.014,0
3,0.373,0.008,1
3,0.239,0.003,1
9,0.092,0.001,1
16,0.005,0,1
11,0,0,0
12,0,0,1
9,0,0.001,1
6,0,0.001,0
18,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0.001,0
0,0,0.001,1
4,0.036,0,1
4,0.135,0,1
3,0.217,0,1
6,0.247,0,0
6,0.302,0.006,1
6,0.366,0.026,1
3,0.399,0.058,0
0,0.386,0.091,0
3,0.368,0.105,0
3,0.307,0.096,1
9,0.221,0.077,1
0,0.103,0.065,1
12,0.007,0.063,1
10,0,0.051,1
18,0,0.035,1
18,0,0.021,1
6,0,0.01,1
6,0,0.004,1
0,0,0.001,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0.001,1
4,0.055,0,1
8,0.179,0.002,1
6,0.336,0.011,1
9,0.484,0.025,0
6,0.604,0.042,1
3,0.662,0.055,1
3,0.679,0.063,1
6,0.646,0.064,1
6,0.569,0.064,0
21,0.452,0.062,0
18,0.297,0.045,1
21,0.127,0.012,0
22,0.008,0,1
8,0,0.001,1
12,0,0.001,1
24,0,0,1
10,0,0,1
8,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0.001,1
4,0.07,0.001,0
6,0.225,0,1
3,0.375,0,1
9,0.499,0.004,0
12,0.593,0.028,1
0,0.617,0.088,1
15,0.597,0.15,1
3,0.524,0.219,0
3,0.395,0.296,1
6,0.3,0.352,1
27,0.215,0.349,1
39,0.09,0.291,0
25,0.005,0.156,1
36,0,0.046,1
21,0,0.009,1
11,0,0.012,0
6,0,0.003,0
6,0,0.001,0
0,0,0.002,1
0,0,0.002,0
0,0,0.001,1
0,0,0,1
0,0,0,1
0,0,0,1
4,0.051,0,1
4,0.179,0.001,1
0,0.343,0.003,0
0,0.503,0.007,1
6,0.615,0.014,0
3,0.677,0.022,0
6,0.689,0.028,1
9,0.655,0.028,1
6,0.571,0.027,1
15,0.448,0.03,0
6,0.278,0.032,1
18,0.112,0.033,0
26,0.007,0.046,1
46,0,0.064,1
23,0,0.077,1
12,0,0.062,1
6,0,0.048,1
6,0,0.013,1
0,0,0.001,0
0,0,0,1
0,0,0.005,0
0,0,0.006,1
0,0,0,1
0,0,0,1
8,0.025,0,1
8,0.101,0,1
3,0.228,0.007,1
9,0.274,0.034,1
3,0.234,0.059,0
6,0.201,0.08,1
21,0.181,0.101,1
6,0.18,0.107,1
9,0.17,0.103,0
6,0.137,0.091,1
12,0.087,0.068,1
9,0.036,0.044,1
11,0.001,0.033,1
11,0,0.026,0
15,0,0.013,0
16,0,0.006,1
8,0,0.006,1
4,0,0.007,1
0,0,0.008,1
0,0,0.008,1
0,0,0.008,1
0,0,0.009,0
0,0,0.008,0
0,0,0.004,0
6,0.012,0.004,1
10,0.051,0.008,1
6,0.091,0.016,0
6,0.149,0.028,0
0,0.228,0.039,1
0,0.258,0.044,1
6,0.254,0.044,1
9,0.224,0.043,1
6,0.181,0.04,1
9,0.126,0.044,1
6,0.089,0.056,1
0,0.035,0.068,1
23,0,0.088,0
31,0,0.104,1
29,0,0.098,0
16,0,0.086,0
10,0,0.068,1
10,0,0.052,1
0,0,0.027,1
0,0,0.006,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
8,0.011,0.002,1
8,0.051,0.008,0
0,0.111,0.02,0
3,0.173,0.028,1
0,0.25,0.027,0
6,0.31,0.027,1
3,0.33,0.03,0
3,0.299,0.034,1
3,0.227,0.035,1
6,0.158,0.032,0
15,0.087,0.024,0
3,0.03,0.014,1
37,0,0.006,1
34,0,0.002,1
8,0,0.001,0
11,0,0.001,1
16,0,0.001,1
20,0,0.001,1
0,0,0,1
0,0,0,0
0,0,0.001,1
0,0,0.005,1
0,0,0.023,1
0,0,0.052,1
6,0.04,0.078,1
12,0.144,0.122,1
3,0.255,0.147,1
3,0.355,0.144,1
6,0.437,0.152,1
9,0.49,0.172,1
3,0.536,0.194,1
6,0.526,0.217,1
9,0.428,0.237,1
6,0.306,0.212,1
18,0.188,0.151,1
18,0.075,0.107,0
36,0.003,0.095,0
25,0,0.071,1
11,0,0.042,0
19,0,0.027,1
12,0,0.028,1
10,0,0.044,1
0,0,0.052,1
0,0,0.045,1
0,0,0.035,1
0,0,0.024,1
0,0,0.02,1
0,0,0.011,1
4,0.031,0.011,1
4,0.11,0.007,1
6,0.209,0.008,1
6,0.314,0.016,1
6,0.403,0.033,1
6,0.456,0.051,0
3,0.483,0.069,0
3,0.469,0.084,0
6,0.404,0.102,1
6,0.307,0.117,0
0,0.204,0.104,1
3,0.085,0.082,0
12,0.004,0.078,1
12,0,0.094,0
17,0,0.088,0
21,0,0.065,1
4,0,0.063,1
20,0,0.072,1
0,0,0.096,1
0,0,0.145,1
0,0,0.156,1
0,0,0.163,1
0,0,0.186,0
0,0,0.171,1
2,0.066,0.111,1
8,0.223,0.115,1
12,0.387,0.119,1
6,0.524,0.13,1
9,0.617,0.174,0
3,0.647,0.238,1
6,0.612,0.271,1
12,0.52,0.268,1
9,0.389,0.223,1
18,0.265,0.152,1
3,0.157,0.086,1
18,0.053,0.051,1
22,0.002,0.041,1
24,0,0.035,1
4,0,0.058,0
4,0,0.121,0
4,0,0.179,1
16,0,0.216,0
0,0,0.223,1
0,0,0.205,1
0,0,0.158,0
0,0,0.156,1
0,0,0.158,1
0,0,0.144,0
6,0.035,0.113,1
8,0.137,0.105,1
6,0.241,0.153,1
9,0.326,0.249,0
9,0.391,0.354,1
6,0.41,0.457,0
18,0.348,0.541,1
3,0.271,0.595,1
3,0.198,0.589,0
21,0.142,0.536,1
21,0.095,0.407,1
30,0.042,0.3,1
23,0.002,0.268,1
12,0,0.26,0
14,0,0.281,1
9,0,0.312,1
6,0,0.318,1
6,0,0.315,0
0,0,0.321,1
0,0,0.331,1
0,0,0.315,1
0,0,0.285,1
0,0,0.23,1
0,0,0.152,1
0,0.05,0.086,1
6,0.181,0.07,1
3,0.331,0.05,1
12,0.454,0.033,1
9,0.553,0.024,1
3,0.584,0.027,0
6,0.559,0.039,0
6,0.495,0.059,0
0,0.39,0.078,0
3,0.252,0.093,1
3,0.138,0.093,1
18,0.048,0.079,0
32,0.001,0.075,1
19,0,0.096,1
7,0,0.092,1
4,0,0.097,0
6,0,0.142,1
8,0,0.139,1
0,0,0.144,1
0,0,0.157,1
0,0,0.158,1
0,0,0.155,1
0,0,0.153,1
0,0,0.133,1
6,0.02,0.095,1
8,0.079,0.113,0
6,0.139,0.132,0
3,0.187,0.131,1
9,0.222,0.13,0
3,0.264,0.13,1
0,0.289,0.142,0
3,0.276,0.16,0
9,0.227,0.154,1
6,0.162,0.124,1
12,0.097,0.093,1
24,0.037,0.115,1
31,0.001,0.137,1
16,0,0.127,1
16,0,0.109,0
11,0,0.105,0
8,0,0.105,1
8,0,0.127,0
0,0,0.157,0
0,0,0.195,0
0,0,0.216,1
0,0,0.207,1
0,0,0.174,1
0,0,0.132,0
6,0.02,0.085,0
8,0.077,0.048,0
0,0.147,0.022,1
6,0.224,0.012,1
3,0.291,0.019,1
6,0.322,0.044,1
3,0.328,0.078,0
0,0.305,0.104,1
6,0.264,0.115,0
21,0.185,0.102,1
21,0.129,0.078,1
21,0.044,0.078,1
17,0,0.079,1
26,0,0.053,1
10,0,0.021,0
7,0,0.006,0
10,0,0.001,1
22,0,0.001,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0.001,0
8,0.037,0.001,1
8,0.148,0.002,1
3,0.272,0.003,1
9,0.373,0.004,1
9,0.466,0.005,0
9,0.497,0.006,1
18,0.449,0.006,1
0,0.353,0.006,0
3,0.233,0.011,1
18,0.155,0.021,0
3,0.095,0.023,1
15,0.034,0.027,1
29,0,0.038,1
34,0,0.052,0
8,0,0.052,0
10,0,0.037,1
22,0,0.018,1
22,0,0.006,1
0,0,0.001,1
0,0,0.001,0
0,0,0.002,0
0,0,0.01,0
0,0,0.021,0
0,0,0.019,1
4,0.022,0.012,1
8,0.101,0.009,0
21,0.209,0.003,1
6,0.299,0.001,1
3,0.355,0.001,1
0,0.39,0.001,1
3,0.396,0.004,1
6,0.357,0.011,0
6,0.295,0.021,1
15,0.201,0.027,1
18,0.111,0.028,1
21,0.037,0.024,1
23,0,0.019,1
20,0,0.016,1
4,0,0.014,0
4,0,0.012,1
8,0,0.009,0
6,0,0.005,1
0,0,0.004,1
0,0,0.004,1
0,0,0.003,0
0,0,0.003,1
0,0,0.003,0
0,0,0.002,1
8,0.04,0.004,1
12,0.174,0.01,1
12,0.342,0.008,1
3,0.447,0.008,1
3,0.513,0.013,1
6,0.537,0.023,1
9,0.514,0.04,1
9,0.458,0.065,1
6,0.364,0.095,1
12,0.255,0.114,0
6,0.157,0.103,1
3,0.056,0.086,1
24,0.001,0.08,1
23,0,0.073,1
28,0,0.069,0
28,0,0.059,1
12,0,0.047,1
12,0,0.033,1
0,0,0.036,1
0,0,0.048,0
0,0,0.04,0
0,0,0.023,1
0,0,0.013,1
0,0,0.006,1
6,0.025,0.008,1
8,0.118,0.009,1
0,0.265,0.009,1
0,0.414,0.016,0
3,0.52,0.029,0
0,0.576,0.042,0
0,0.564,0.052,0
6,0.552,0.052,1
12,0.477,0.05,1
6,0.373,0.041,1
6,0.214,0.026,1
18,0.072,0.019,1
23,0.001,0.018,1
24,0,0.001,1
5,0,0,1
21,0,0,1
18,0,0.001,1
8,0,0.001,1
0,0,0.001,1
0,0,0.002,1
0,0,0.007,0
0,0,0.014,0
0,0,0.014,1
0,0,0.009,1
4,0.039,0.005,1
8,0.164,0.009,1
3,0.304,0.01,1
0,0.445,0.011,1
6,0.572,0.012,0
6,0.634,0.017,0
3,0.627,0.021,1
3,0.606,0.02,1
0,0.535,0.012,1
18,0.385,0.004,1
18,0.223,0.001,0
33,0.076,0,1
41,0.001,0,1
33,0,0,1
20,0,0,0
13,0,0,1
8,0,0.001,1
10,0,0.006,1
0,0,0.007,1
0,0,0.003,1
0,0,0.001,1
0,0,0,0
0,0,0,0
0,0,0,1
8,0.026,0,1
10,0.115,0,1
9,0.222,0,1
3,0.304,0,1
0,0.425,0,1
9,0.483,0,1
18,0.483,0,1
6,0.45,0,1
3,0.373,0,0
0,0.264,0.002,0
18,0.15,0.005,1
18,0.045,0.01,1
12,0,0.011,1
17,0,0.012,1
11,0,0.013,1
11,0,0.01,0
6,0,0.007,0
6,0,0.006,1
0,0,0.005,1
0,0,0.006,1
0,0,0.009,1
0,0,0.014,1
0,0,0.019,0
0,0,0.017,1
4,0.031,0.016,1
8,0.137,0.029,1
3,0.271,0.051,0
3,0.366,0.079,0
3,0.448,0.093,0
3,0.458,0.095,1
18,0.429,0.126,1
6,0.368,0.159,0
3,0.306,0.116,0
9,0.211,0.079,1
9,0.109,0.084,1
12,0.032,0.082,1
26,0,0.045,1
10,0,0.004,0
13,0,0,0
21,0,0.007,1
20,0,0.032,1
24,0,0.059,1
0,0,0.06,1
0,0,0.046,1
0,0,0.041,1
0,0,0.057,1
0,0,0.083,0
0,0,0.08,1
2,0.017,0.042,1
0,0.115,0.05,1
15,0.234,0.067,1
3,0.338,0.091,1
3,0.444,0.113,0
0,0.49,0.107,1
6,0.477,0.088,0
3,0.404,0.067,0
3,0.311,0.047,1
18,0.207,0.032,1
15,0.11,0.022,1
33,0.033,0.015,1
8,0,0.019,1
9,0,0.026,1
6,0,0.041,1
4,0,0.048,1
16,0,0.07,0
8,0,0.112,1
0,0,0.145,1
0,0,0.214,1
0,0,0.219,1
0,0,0.178,0
0,0,0.152,1
0,0,0.115,1
4,0.019,0.066,1
4,0.077,0.053,1
6,0.138,0.062,1
9,0.188,0.091,0
12,0.216,0.119,1
3,0.237,0.12,1
9,0.263,0.124,0
6,0.266,0.126,0
0,0.23,0.109,0
6,0.171,0.077,1
6,0.105,0.05,0
21,0.037,0.031,1
24,0,0.018,1
25,0,0.01,0
9,0,0.007,1
10,0,0.009,1
6,0,0.01,1
16,0,0.014,1
0,0,0.026,1
0,0,0.048,1
0,0,0.087,0
0,0,0.124,1
0,0,0.161,0
0,0,0.178,1
4,0.019,0.165,0
4,0.087,0.136,1
6,0.158,0.165,1
9,0.224,0.151,1
15,0.264,0.127,0
0,0.29,0.119,0
3,0.255,0.119,0
3,0.196,0.125,1
6,0.153,0.129,1
6,0.119,0.123,0
21,0.066,0.115,0
24,0.021,0.114,1
26,0,0.118,0
32,0,0.108,1
4,0,0.099,1
4,0,0.112,0
6,0,0.124,0
6,0,0.131,1
0,0,0.157,1
0,0,0.161,1
0,0,0.123,0
0,0,0.085,0
0,0,0.063,1
0,0,0.036,1
2,0.024,0.014,1
4,0.123,0.008,1
6,0.223,0.006,1
9,0.311,0.01,1
6,0.401,0.019,0
6,0.443,0.027,1
9,0.49,0.035,0
6,0.514,0.039,0
9,0.469,0.047,0
9,0.344,0.055,0
18,0.213,0.06,1
24,0.073,0.064,1
25,0,0.07,1
35,0,0.056,1
16,0,0.049,1
4,0,0.044,0
4,0,0.032,1
6,0,0.021,1
0,0,0.019,1
0,0,0.023,1
0,0,0.024,0
0,0,0.015,0
0,0,0.003,1
0,0,0,1
2,0.049,0,1
8,0.201,0.001,1
0,0.37,0.002,1
6,0.526,0.002,1
3,0.667,0.002,1
6,0.707,0.003,1
6,0.66,0.009,1
0,0.602,0.023,1
0,0.516,0.047,0
6,0.378,0.067,0
6,0.214,0.073,1
0,0.082,0.054,1
11,0,0.037,1
22,0,0.02,0
19,0,0.009,1
22,0,0.003,1
20,0,0.001,0
12,0,0,1
0,0,0,1
0,0,0.001,1
0,0,0.001,1
0,0,0,1
0,0,0,1
0,0,0,1
6,0.039,0,1
8,0.168,0,1
15,0.285,0,1
3,0.357,0.001,1
3,0.437,0.003,0
6,0.532,0.007,0
18,0.608,0.012,0
3,0.608,0.019,1
3,0.56,0.031,0
3,0.433,0.043,1
6,0.26,0.048,1
3,0.087,0.042,1
13,0,0.035,0
9,0,0.027,1
20,0,0.023,1
22,0,0.024,1
22,0,0.023,0
10,0,0.02,1
0,0,0.02,1
0,0,0.026,1
0,0,0.019,0
0,0,0.006,1
0,0,0.001,1
0,0,0,1
2,0.025,0,1
2,0.117,0.002,1
12,0.21,0.007,0
3,0.294,0.019,1
3,0.374,0.034,1
6,0.441,0.044,1
9,0.502,0.055,1
0,0.456,0.069,1
3,0.341,0.078,0
6,0.242,0.081,0
6,0.131,0.073,1
12,0.036,0.058,1
7,0,0.045,1
8,0,0.033,0
10,0,0.035,1
7,0,0.041,1
4,0,0.053,1
4,0,0.061,1
0,0,0.065,1
0,0,0.06,1
0,0,0.038,0
0,0,0.017,0
0,0,0.006,1
0,0,0.001,0
8,0.034,0.013,1
8,0.16,0.032,1
6,0.28,0.028,0
9,0.387,0.024,0
3,0.497,0.023,1
9,0.57,0.028,0
18,0.587,0.04,0
3,0.562,0.056,1
3,0.506,0.074,1
3,0.391,0.085,0
6,0.221,0.068,1
6,0.071,0.047,1
25,0,0.038,1
25,0,0.028,1
20,0,0.013,0
20,0,0.003,1
20,0,0,1
8,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
2,0.04,0,1
6,0.217,0.007,1
3,0.374,0.008,0
6,0.461,0.009,0
6,0.527,0.015,1
6,0.546,0.026,1
12,0.499,0.042,0
9,0.458,0.064,1
6,0.379,0.084,1
6,0.291,0.109,1
12,0.169,0.12,1
21,0.054,0.115,1
19,0,0.114,1
8,0,0.1,1
19,0,0.086,1
21,0,0.07,1
8,0,0.054,1
4,0,0.044,1
0,0,0.036,0
0,0,0.031,1
0,0,0.017,1
0,0,0.006,1
0,0,0.002,1
0,0,0,0
12,0.035,0,0
10,0.174,0.001,1
3,0.333,0.003,0
9,0.437,0.008,1
9,0.518,0.017,1
12,0.543,0.031,0
6,0.519,0.05,1
9,0.441,0.07,1
3,0.329,0.095,1
0,0.199,0.12,0
18,0.093,0.118,0
18,0.026,0.106,1
24,0,0.096,1
31,0,0.069,0
30,0,0.033,1
27,0,0.013,1
10,0,0.005,1
10,0,0.002,1
0,0,0.001,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0.001,1
0,0,0,1
6,0.032,0.001,1
8,0.146,0.002,1
3,0.263,0.002,0
3,0.324,0.003,1
9,0.349,0.005,1
3,0.353,0.008,1
3,0.364,0.016,0
6,0.355,0.029,0
9,0.319,0.054,0
3,0.255,0.093,1
6,0.183,0.115,1
6,0.075,0.113,1
37,0,0.117,1
22,0,0.111,1
9,0,0.083,1
20,0,0.044,1
6,0,0.02,1
18,0,0.013,1
0,0,0.009,1
0,0,0.003,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
8,0.033,0,0
8,0.166,0,1
9,0.328,0,1
9,0.482,0.001,1
6,0.608,0.003,1
6,0.667,0.007,1
6,0.674,0.015,0
6,0.64,0.024,1
6,0.547,0.035,1
18,0.407,0.044,0
21,0.243,0.039,1
15,0.078,0.03,1
14,0,0.018,1
26,0,0.007,1
26,0,0.002,1
9,0,0,1
24,0,0,0
24,0,0,1
0,0,0,1
0,0,0.001,1
0,0,0.005,1
0,0,0.021,0
0,0,0.041,0
0,0,0.044,1
4,0.021,0.012,1
8,0.113,0,1
12,0.206,0,0
3,0.263,0.007,1
3,0.322,0.031,1
6,0.393,0.029,1
15,0.401,0.016,1
0,0.357,0.014,1
3,0.282,0.015,0
9,0.188,0.015,1
6,0.102,0.015,1
3,0.027,0.011,1
11,0,0.006,1
10,0,0.002,1
11,0,0,0
8,0,0,0
20,0,0,1
20,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0.001,0
0,0,0.002,1
0,0,0.002,1
4,0.014,0,0
8,0.094,0,1
6,0.212,0.006,1
6,0.287,0.006,1
9,0.372,0.002,1
6,0.427,0.002,1
6,0.416,0.009,0
6,0.352,0.021,1
3,0.31,0.019,0
6,0.233,0.011,1
15,0.137,0.007,1
18,0.037,0.005,1
29,0,0.002,1
34,0,0.001,0
26,0,0,1
14,0,0,1
8,0,0.002,1
8,0,0.004,0
0,0,0.005,0
0,0,0.007,1
0,0,0.005,1
0,0,0.003,1
0,0,0.003,0
0,0,0.006,1
8,0.033,0.008,1
8,0.184,0.007,1
6,0.352,0.007,1
6,0.491,0.005,1
6,0.562,0.003,0
3,0.63,0.003,1
3,0.631,0.004,1
0,0.58,0.005,1
0,0.486,0.005,0
3,0.367,0.006,1
6,0.201,0.009,1
18,0.059,0.015,1
9,0,0.017,1
24,0,0.017,0
9,0,0.021,0
18,0,0.024,1
20,0,0.026,1
20,0,0.027,1
0,0,0.025,1
0,0,0.024,1
0,0,0.027,1
0,0,0.031,0
0,0,0.036,1
0,0,0.034,1
4,0.009,0.02,1
6,0.068,0.026,1
12,0.155,0.019,1
3,0.247,0.013,1
0,0.348,0.013,1
6,0.42,0.016,1
9,0.432,0.021,1
9,0.378,0.026,1
3,0.289,0.034,0
3,0.207,0.044,1
18,0.113,0.046,1
18,0.029,0.048,1
17,0,0.044,1
30,0,0.032,0
21,0,0.024,1
23,0,0.025,0
6,0,0.024,0
6,0,0.016,1
0,0,0.008,0
0,0,0.004,1
0,0,0.001,0
0,0,0,1
0,0,0,1
0,0,0,0
8,0.013,0,1
6,0.088,0,1
3,0.181,0.002,0
3,0.255,0.005,0
3,0.307,0.009,0
6,0.362,0.02,0
0,0.375,0.034,1
3,0.356,0.053,1
3,0.284,0.078,1
15,0.196,0.091,1
3,0.112,0.091,0
18,0.031,0.086,1
42,0,0.078,0
39,0,0.061,1
14,0,0.054,1
7,0,0.052,1
4,0,0.046,1
8,0,0.027,1
0,0,0.009,1
0,0,0.003,1
0,0,0.001,1
0,0,0.001,1
0,0,0.002,1
0,0,0.017,1
2,0.009,0.024,1
4,0.074,0.027,1
3,0.156,0.049,0
6,0.226,0.078,1
6,0.274,0.097,0
6,0.304,0.091,0
18,0.307,0.064,0
9,0.324,0.031,0
6,0.278,0.008,0
6,0.194,0.001,1
18,0.11,0.001,1
15,0.031,0.001,1
39,0,0.001,1
42,0,0.001,1
21,0,0.001,1
10,0,0.001,1
6,0,0.002,1
6,0,0.001,1
0,0,0.002,0
0,0,0.007,1
0,0,0.024,1
0,0,0.044,1
0,0,0.055,1
0,0,0.05,1
6,0.025,0.019,1
8,0.14,0.008,1
3,0.28,0.018,1
6,0.424,0.024,0
9,0.549,0.017,1
12,0.613,0.009,0
21,0.599,0.005,1
6,0.514,0.003,1
6,0.408,0.003,1
6,0.288,0.004,1
24,0.152,0.005,0
27,0.035,0.009,1
34,0,0.013,1
37,0,0.017,0
11,0,0.008,0
6,0,0.001,0
4,0,0,0
6,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0.002,1
0,0,0.003,1
8,0.033,0.001,1
8,0.2,0.002,1
3,0.397,0.001,1
9,0.563,0.001,1
6,0.673,0,1
6,0.727,0,1
6,0.734,0,0
9,0.69,0,1
6,0.575,0,1
12,0.43,0,1
21,0.253,0,1
18,0.073,0,0
23,0,0,1
45,0,0,0
7,0,0,1
16,0,0,1
6,0,0.001,1
6,0,0.003,1
0,0,0.008,0
0,0,0.013,1
0,0,0.005,1
0,0,0,1
0,0,0,1
0,0,0.001,1
6,0.033,0,1
6,0.199,0,1
0,0.377,0,1
3,0.513,0,1
0,0.612,0.003,0
3,0.647,0.012,1
15,0.621,0.026,1
3,0.549,0.037,0
9,0.44,0.045,1
21,0.311,0.052,1
24,0.163,0.046,1
24,0.044,0.047,1
43,0,0.042,1
25,0,0.038,0
6,0,0.022,1
10,0,0.006,0
18,0,0,1
10,0,0,1
0,0,0.002,1
0,0,0.012,1
0,0,0.011,0
0,0,0.008,1
0,0,0.007,1
0,0,0.002,1
4,0.008,0,1
10,0.068,0,0
18,0.142,0.001,1
6,0.203,0.001,0
6,0.235,0.001,1
0,0.249,0.003,1
0,0.236,0.005,1
9,0.152,0.009,1
0,0.125,0.012,0
6,0.081,0.015,1
0,0.031,0.017,1
9,0.005,0.029,1
10,0,0.067,1
14,0,0.117,0
16,0,0.119,1
26,0,0.116,1
18,0,0.157,1
18,0,0.204,1
0,0,0.23,0
0,0,0.19,0
0,0,0.183,0
0,0,0.228,1
0,0,0.228,0
0,0,0.164,1
4,0.006,0.128,1
4,0.064,0.197,1
0,0.157,0.304,0
6,0.273,0.419,1
3,0.428,0.492,1
6,0.547,0.497,0
0,0.539,0.448,1
6,0.49,0.37,0
6,0.422,0.303,0
24,0.302,0.21,1
24,0.15,0.147,1
21,0.031,0.166,1
32,0,0.178,1
35,0,0.179,1
9,0,0.18,1
7,0,0.251,0
4,0,0.334,0
6,0,0.325,1
0,0,0.294,1
0,0,0.247,0
0,0,0.258,1
0,0,0.289,0
0,0,0.294,1
0,0,0.315,1
4,0.004,0.328,1
4,0.049,0.408,1
9,0.128,0.51,1
6,0.205,0.537,1
6,0.253,0.533,1
3,0.288,0.477,1
3,0.281,0.398,0
0,0.251,0.277,0
3,0.204,0.163,0
6,0.14,0.102,1
21,0.073,0.09,1
33,0.016,0.097,1
42,0,0.091,0
28,0,0.084,1
18,0,0.08,0
23,0,0.07,1
20,0,0.044,1
8,0,0.022,1
0,0,0.011,1
0,0,0.007,1
0,0,0.005,1
0,0,0.007,1
0,0,0.013,0
0,0,0.019,1
6,0.019,0.035,1
8,0.168,0.053,1
18,0.374,0.056,1
3,0.561,0.056,1
9,0.673,0.063,0
6,0.725,0.08,0
6,0.704,0.104,0
12,0.627,0.119,0
12,0.516,0.13,1
0,0.385,0.124,1
18,0.231,0.118,1
18,0.064,0.121,1
30,0,0.1,1
35,0,0.073,1
9,0,0.041,0
13,0,0.028,1
10,0,0.025,1
10,0,0.039,1
0,0,0.067,1
0,0,0.108,0
0,0,0.137,1
0,0,0.162,0
0,0,0.188,1
0,0,0.156,1
6,0.03,0.113,1
8,0.214,0.103,1
15,0.421,0.09,1
3,0.587,0.091,1
9,0.697,0.107,1
6,0.752,0.138,1
6,0.759,0.172,1
6,0.71,0.185,1
6,0.605,0.172,1
3,0.449,0.137,0
18,0.238,0.111,1
30,0.058,0.116,1
7,0,0.095,1
7,0,0.071,0
9,0,0.054,1
21,0,0.044,1
18,0,0.047,1
6,0,0.051,1
0,0,0.046,0
0,0,0.033,1
0,0,0.029,1
0,0,0.03,0
0,0,0.04,0
0,0,0.054,0
6,0.014,0.059,1
6,0.129,0.131,1
15,0.29,0.266,1
0,0.459,0.391,1
6,0.606,0.485,1
6,0.679,0.56,1
6,0.655,0.626,1
9,0.603,0.679,0
6,0.492,0.668,0
21,0.349,0.612,0
21,0.188,0.593,0
24,0.04,0.628,0
30,0,0.584,1
15,0,0.449,0
11,0,0.344,0
9,0,0.258,0
18,0,0.199,0
8,0,0.16,1
0,0,0.13,1
0,0,0.087,0
0,0,0.051,1
0,0,0.026,0
0,0,0.009,0
0,0,0.002,1
8,0.015,0.001,1
