Demand;SolarPV;Wind
0;0.067;0.055
0;0.011;0.066
1.47602;0;0.068
6.00951;0;0.067
7.59096;0;0.069
8.22354;0;0.047
7.06381;0;0.113
5.2715;0;0.289
4.42806;0;0.525
0;0;0.718
0;0;0.819
0;0;0.853
0;0;0.83
0;0;0.768
0;0.018;0.668
0;0.071;0.535
0;0.177;0.403
0;0.268;0.299
0;0.343;0.228
0;0.385;0.192
0;0.403;0.196
0;0.366;0.183
0;0.311;0.153
0;0.218;0.122
0;0.12;0.089
0;0.021;0.064
1.47602;0;0.048
6.00951;0;0.035
7.59096;0;0.026
8.22354;0;0.017
7.06381;0;0.009
5.2715;0;0.004
4.42806;0;0.001
0;0;0.001
0;0;0.002
0;0;0.004
0;0;0.004
0;0;0.005
0;0.048;0.005
0;0.141;0.003
0;0.241;0.002
0;0.341;0.002
0;0.416;0.01
0;0.414;0.024
0;0.395;0.047
0;0.351;0.073
0;0.279;0.087
0;0.192;0.088
0;0.108;0.091
0;0.019;0.108
1.47602;0;0.14
6.00951;0;0.18
7.59096;0;0.209
8.22354;0;0.234
7.06381;0;0.259
5.2715;0;0.263
4.42806;0;0.244
0;0;0.26
0;0;0.334
0;0;0.403
0;0;0.414
0;0;0.379
0;0.043;0.355
0;0.12;0.344
0;0.192;0.345
0;0.261;0.34
0;0.317;0.325
0;0.351;0.315
0;0.345;0.313
0;0.311;0.34
0;0.257;0.397
0;0.157;0.477
0;0.068;0.531
0;0.009;0.536
1.47602;0;0.521
6.00951;0;0.464
7.59096;0;0.419
8.22354;0;0.379
7.06381;0;0.357
5.2715;0;0.322
4.42806;0;0.271
0;0;0.239
0;0;0.236
0;0;0.233
0;0;0.219
0;0;0.211
0;0.041;0.217
0;0.126;0.214
0;0.202;0.21
0;0.255;0.201
0;0.291;0.21
0;0.297;0.229
0;0.305;0.23
0;0.259;0.228
0;0.21;0.225
0;0.152;0.222
0;0.079;0.212
0;0.011;0.177
1.47602;0;0.135
6.00951;0;0.104
7.59096;0;0.074
8.22354;0;0.05
7.06381;0;0.035
5.2715;0;0.026
4.42806;0;0.018
0;0;0.01
0;0;0.008
0;0;0.007
0;0;0.008
0;0;0.009
0;0.04;0.008
0;0.128;0.005
0;0.225;0.003
0;0.317;0.002
0;0.391;0.006
0;0.433;0.013
0;0.413;0.021
0;0.349;0.027
0;0.256;0.029
0;0.167;0.029
0;0.085;0.028
0;0.012;0.025
1.47602;0;0.023
6.00951;0;0.025
7.59096;0;0.033
8.22354;0;0.042
7.06381;0;0.053
5.2715;0;0.058
4.42806;0;0.048
0;0;0.031
0;0;0.014
0;0;0.003
0;0;0.001
0;0;0
0;0.069;0.001
0;0.198;0.002
0;0.32;0.004
0;0.392;0.01
0;0.448;0.022
0;0.474;0.035
0;0.474;0.049
0;0.427;0.063
0;0.353;0.074
0;0.257;0.076
0;0.131;0.072
0;0.019;0.077
1.47602;0;0.07
6.00951;0;0.046
7.59096;0;0.026
8.22354;0;0.011
7.06381;0;0.003
5.2715;0;0.001
4.42806;0;0.001
0;0;0
0;0;0
0;0;0.001
0;0;0.003
0;0;0.004
0;0.055;0.006
0;0.176;0.016
0;0.269;0.034
0;0.331;0.066
0;0.368;0.089
0;0.397;0.082
0;0.387;0.07
0;0.353;0.07
0;0.303;0.059
0;0.199;0.043
0;0.074;0.026
0;0.009;0.014
1.39748;0;0.007
5.68974;0;0.005
7.18704;0;0.008
7.78596;0;0.018
6.68794;0;0.033
4.991;0;0.048
4.19244;0;0.06
0;0;0.071
0;0;0.089
0;0;0.11
0;0;0.131
0;0;0.178
0;0.052;0.272
0;0.164;0.417
0;0.276;0.552
0;0.366;0.633
0;0.423;0.655
0;0.428;0.64
0;0.382;0.629
0;0.315;0.592
0;0.23;0.506
0;0.147;0.4
0;0.062;0.33
0;0.006;0.324
1.39748;0;0.318
5.68974;0;0.308
7.18704;0;0.282
7.78596;0;0.227
6.68794;0;0.188
4.991;0;0.145
4.19244;0;0.097
0;0;0.063
0;0;0.039
0;0;0.021
0;0;0.008
0;0;0.007
0;0.053;0.015
0;0.164;0.04
0;0.305;0.069
0;0.406;0.087
0;0.462;0.095
0;0.454;0.085
0;0.452;0.071
0;0.416;0.059
0;0.369;0.048
0;0.269;0.034
0;0.129;0.024
0;0.018;0.021
1.39748;0;0.028
5.68974;0;0.04
7.18704;0;0.055
7.78596;0;0.067
6.68794;0;0.071
4.991;0;0.058
4.19244;0;0.039
0;0;0.026
0;0;0.016
0;0;0.01
0;0;0.005
0;0;0.002
0;0.046;0
0;0.16;0
0;0.294;0.001
0;0.332;0.003
0;0.354;0.007
0;0.364;0.01
0;0.336;0.009
0;0.303;0.012
0;0.25;0.02
0;0.178;0.033
0;0.095;0.051
0;0.013;0.056
1.39748;0;0.056
5.68974;0;0.066
7.18704;0;0.089
7.78596;0;0.118
6.68794;0;0.138
4.991;0;0.137
4.19244;0;0.121
0;0;0.115
0;0;0.116
0;0;0.111
0;0;0.107
0;0;0.114
0;0.04;0.135
0;0.145;0.173
0;0.278;0.225
0;0.371;0.269
0;0.431;0.28
0;0.461;0.277
0;0.457;0.286
0;0.436;0.286
0;0.377;0.253
0;0.256;0.205
0;0.118;0.163
0;0.016;0.129
1.39748;0;0.128
5.68974;0;0.16
7.18704;0;0.213
7.78596;0;0.286
6.68794;0;0.319
4.991;0;0.353
4.19244;0;0.409
0;0;0.468
0;0;0.517
0;0;0.496
0;0;0.452
0;0;0.432
0;0.051;0.424
0;0.149;0.416
0;0.254;0.422
0;0.367;0.429
0;0.465;0.399
0;0.521;0.319
0;0.514;0.248
0;0.438;0.195
0;0.348;0.153
0;0.225;0.123
0;0.102;0.108
0;0.012;0.102
1.39748;0;0.112
5.68974;0;0.13
7.18704;0;0.119
7.78596;0;0.097
6.68794;0;0.08
4.991;0;0.082
4.19244;0;0.096
0;0;0.115
0;0;0.144
0;0;0.181
0;0;0.227
0;0;0.26
0;0.054;0.302
0;0.156;0.34
0;0.247;0.354
0;0.308;0.321
0;0.352;0.258
0;0.37;0.18
0;0.377;0.124
0;0.358;0.09
0;0.308;0.067
0;0.221;0.059
0;0.119;0.067
0;0.017;0.079
1.39748;0;0.082
5.68974;0;0.079
7.18704;0;0.071
7.78596;0;0.074
6.68794;0;0.074
4.991;0;0.06
4.19244;0;0.043
0;0;0.028
0;0;0.027
0;0;0.037
0;0;0.052
0;0;0.07
0;0.037;0.084
0;0.109;0.089
0;0.169;0.088
0;0.219;0.084
0;0.262;0.077
0;0.281;0.076
0;0.28;0.083
0;0.24;0.097
0;0.181;0.123
0;0.118;0.158
0;0.055;0.205
0;0.006;0.252
1.39748;0;0.278
5.68974;0;0.302
7.18704;0;0.306
7.78596;0;0.29
6.68794;0;0.27
4.991;0;0.243
4.19244;0;0.223
0;0;0.195
0;0;0.18
0;0;0.174
0;0;0.18
0;0;0.194
0;0.028;0.212
0;0.1;0.214
0;0.177;0.193
0;0.242;0.159
0;0.299;0.117
0;0.328;0.092
0;0.321;0.079
0;0.285;0.064
0;0.219;0.053
0;0.135;0.047
0;0.06;0.048
0;0.006;0.052
1.39748;0;0.059
5.68974;0;0.068
7.18704;0;0.07
7.78596;0;0.067
6.68794;0;0.065
4.991;0;0.073
4.19244;0;0.08
0;0;0.086
0;0;0.102
0;0;0.117
0;0;0.129
0;0;0.142
0;0.069;0.151
0;0.221;0.16
0;0.351;0.162
0;0.466;0.158
0;0.54;0.157
0;0.568;0.149
0;0.555;0.143
0;0.503;0.138
0;0.421;0.141
0;0.292;0.154
0;0.15;0.185
0;0.02;0.21
1.39748;0;0.208
5.68974;0;0.179
7.18704;0;0.153
7.78596;0;0.125
6.68794;0;0.098
4.991;0;0.082
4.19244;0;0.064
0;0;0.059
0;0;0.064
0;0;0.07
0;0;0.073
0;0;0.082
0;0.086;0.097
0;0.26;0.117
0;0.423;0.132
0;0.534;0.122
0;0.595;0.084
0;0.6;0.059
0;0.538;0.049
0;0.472;0.035
0;0.385;0.022
0;0.285;0.015
0;0.135;0.012
0;0.014;0.013
1.39748;0;0.014
5.68974;0;0.015
7.18704;0;0.018
7.78596;0;0.029
6.68794;0;0.04
4.991;0;0.052
4.19244;0;0.057
0;0;0.052
0;0;0.054
0;0;0.059
0;0;0.064
0;0;0.073
0;0.036;0.083
0;0.113;0.091
0;0.2;0.095
0;0.297;0.104
0;0.376;0.122
0;0.359;0.148
0;0.368;0.171
0;0.34;0.212
0;0.237;0.249
0;0.141;0.257
0;0.054;0.274
0;0.005;0.274
1.39748;0;0.288
5.68974;0;0.307
7.18704;0;0.313
7.78596;0;0.296
6.68794;0;0.264
4.991;0;0.261
4.19244;0;0.297
0;0;0.297
0;0;0.319
0;0;0.455
0;0;0.591
0;0;0.682
0;0.024;0.756
0;0.068;0.793
0;0.118;0.815
0;0.164;0.826
0;0.187;0.839
0;0.201;0.849
0;0.203;0.859
0;0.176;0.875
0;0.133;0.904
0;0.083;0.916
0;0.037;0.91
0;0.003;0.906
1.39748;0;0.915
5.68974;0;0.912
7.18704;0;0.912
7.78596;0;0.912
6.68794;0;0.898
4.991;0;0.813
4.19244;0;0.708
0;0;0.569
0;0;0.477
0;0;0.47
0;0;0.6
0;0;0.734
0;0.017;0.828
0;0.06;0.868
0;0.102;0.879
0;0.128;0.871
0;0.206;0.871
0;0.283;0.895
0;0.276;0.911
0;0.233;0.916
0;0.184;0.916
0;0.106;0.916
0;0.041;0.915
0;0.003;0.916
1.39748;0;0.916
5.68974;0;0.913
7.18704;0;0.898
7.78596;0;0.88
6.68794;0;0.849
4.991;0;0.811
4.19244;0;0.779
0;0;0.76
0;0;0.785
0;0;0.813
0;0;0.82
0;0;0.819
0;0.032;0.805
0;0.109;0.772
0;0.194;0.725
0;0.28;0.661
0;0.359;0.556
0;0.417;0.407
0;0.439;0.287
0;0.427;0.209
0;0.355;0.157
0;0.267;0.122
0;0.138;0.094
0;0.017;0.08
1.39748;0;0.072
5.68974;0;0.064
7.18704;0;0.056
7.78596;0;0.046
6.68794;0;0.034
4.991;0;0.022
4.19244;0;0.014
0;0;0.012
0;0;0.013
0;0;0.015
0;0;0.017
0;0;0.015
0;0.03;0.014
0;0.133;0.018
0;0.266;0.023
0;0.413;0.027
0;0.526;0.026
0;0.592;0.021
0;0.6;0.018
0;0.556;0.017
0;0.455;0.018
0;0.332;0.027
0;0.168;0.05
0;0.021;0.07
1.39748;0;0.061
5.68974;0;0.047
7.18704;0;0.044
7.78596;0;0.054
6.68794;0;0.062
4.991;0;0.068
4.19244;0;0.071
0;0;0.085
0;0;0.123
0;0;0.163
0;0;0.196
0;0;0.194
0;0.041;0.198
0;0.148;0.259
0;0.264;0.327
0;0.355;0.364
0;0.379;0.366
0;0.377;0.319
0;0.378;0.289
0;0.346;0.245
0;0.241;0.223
0;0.172;0.216
0;0.084;0.231
0;0.008;0.259
1.39748;0;0.304
5.68974;0;0.347
7.18704;0;0.376
7.78596;0;0.377
6.68794;0;0.33
4.991;0;0.273
4.19244;0;0.263
0;0;0.312
0;0;0.464
0;0;0.557
0;0;0.497
0;0;0.517
0;0.019;0.531
0;0.074;0.571
0;0.131;0.572
0;0.188;0.507
0;0.243;0.503
0;0.256;0.474
0;0.214;0.35
0;0.195;0.29
0;0.161;0.403
0;0.094;0.661
0;0.042;0.863
0;0.004;0.913
1.39748;0;0.896
5.68974;0;0.806
7.18704;0;0.787
7.78596;0;0.813
6.68794;0;0.842
4.991;0;0.838
4.19244;0;0.785
0;0;0.73
0;0;0.706
0;0;0.665
0;0;0.643
0;0;0.653
0;0.023;0.686
0;0.089;0.721
0;0.175;0.764
0;0.292;0.819
0;0.429;0.859
0;0.436;0.876
0;0.381;0.884
0;0.333;0.899
0;0.265;0.914
0;0.174;0.912
0;0.076;0.892
0;0.007;0.876
1.39748;0;0.836
5.68974;0;0.763
7.18704;0;0.718
7.78596;0;0.69
6.68794;0;0.637
4.991;0;0.611
4.19244;0;0.607
0;0;0.641
0;0;0.668
0;0;0.651
0;0;0.678
0;0;0.708
0;0.064;0.732
0;0.226;0.756
0;0.39;0.755
0;0.472;0.694
0;0.473;0.593
0;0.487;0.493
0;0.47;0.411
0;0.416;0.388
0;0.323;0.346
0;0.199;0.31
0;0.087;0.292
0;0.007;0.288
1.39748;0;0.294
5.68974;0;0.299
7.18704;0;0.292
7.78596;0;0.282
6.68794;0;0.269
4.991;0;0.254
4.19244;0;0.217
0;0;0.193
0;0;0.188
0;0;0.187
0;0;0.196
0;0;0.215
0;0.031;0.228
0;0.118;0.226
0;0.227;0.207
0;0.337;0.179
0;0.41;0.15
0;0.442;0.129
0;0.432;0.122
0;0.38;0.114
0;0.304;0.098
0;0.212;0.086
0;0.106;0.081
0;0.01;0.071
1.39748;0;0.054
5.68974;0;0.035
7.18704;0;0.026
7.78596;0;0.023
6.68794;0;0.028
4.991;0;0.04
4.19244;0;0.054
0;0;0.064
0;0;0.081
0;0;0.092
0;0;0.1
0;0;0.101
0;0.039;0.098
0;0.138;0.096
0;0.24;0.085
0;0.329;0.06
0;0.404;0.03
0;0.466;0.01
0;0.467;0.003
0;0.408;0.004
0;0.294;0.007
0;0.187;0.011
0;0.08;0.017
0;0.007;0.018
1.39748;0;0.017
5.68974;0;0.014
7.18704;0;0.009
7.78596;0;0.004
6.68794;0;0.001
4.991;0;0.001
4.19244;0;0.001
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0.001
0;0.049;0.001
0;0.172;0.002
0;0.321;0.002
0;0.454;0.004
0;0.53;0.006
0;0.54;0.009
0;0.459;0.012
0;0.392;0.019
0;0.308;0.031
0;0.199;0.045
0;0.098;0.06
0;0.009;0.074
1.39748;0;0.084
5.68974;0;0.085
7.18704;0;0.083
7.78596;0;0.071
6.68794;0;0.055
4.991;0;0.042
4.19244;0;0.031
0;0;0.018
0;0;0.005
0;0;0.001
0;0;0
0;0;0
0;0.056;0
0;0.196;0
0;0.343;0.002
0;0.453;0.01
0;0.568;0.03
0;0.625;0.055
0;0.617;0.086
0;0.555;0.113
0;0.469;0.133
0;0.322;0.142
0;0.149;0.144
0;0.014;0.151
1.39748;0;0.158
5.68974;0;0.177
7.18704;0;0.201
7.78596;0;0.192
6.68794;0;0.146
4.991;0;0.087
4.19244;0;0.047
0;0;0.035
0;0;0.033
0;0;0.031
0;0;0.033
0;0;0.042
0;0.052;0.052
0;0.175;0.062
0;0.282;0.072
0;0.361;0.082
0;0.403;0.082
0;0.428;0.075
0;0.399;0.071
0;0.342;0.067
0;0.267;0.068
0;0.174;0.07
0;0.081;0.074
0;0.007;0.079
1.39748;0;0.083
5.68974;0;0.081
7.18704;0;0.078
7.78596;0;0.074
6.68794;0;0.077
4.991;0;0.08
4.19244;0;0.074
0;0;0.075
0;0;0.074
0;0;0.064
0;0;0.049
0;0;0.037
0;0.058;0.03
0;0.195;0.027
0;0.345;0.029
0;0.463;0.038
0;0.578;0.05
0;0.62;0.061
0;0.583;0.076
0;0.509;0.094
0;0.388;0.113
0;0.24;0.14
0;0.104;0.166
0;0.01;0.187
1.39748;0;0.196
5.68974;0;0.2
7.18704;0;0.193
7.78596;0;0.177
6.68794;0;0.155
4.991;0;0.131
4.19244;0;0.102
0;0;0.088
0;0;0.079
0;0;0.071
0;0;0.064
0;0;0.054
0;0.079;0.032
0;0.283;0.012
0;0.475;0.004
0;0.62;0.003
0;0.707;0.007
0;0.746;0.024
0;0.737;0.049
0;0.679;0.067
0;0.571;0.077
0;0.412;0.074
0;0.211;0.064
0;0.02;0.053
1.39748;0;0.048
5.68974;0;0.048
7.18704;0;0.049
7.78596;0;0.049
6.68794;0;0.043
4.991;0;0.031
4.19244;0;0.025
0;0;0.022
0;0;0.024
0;0;0.034
0;0;0.044
0;0;0.044
0;0.066;0.048
0;0.234;0.055
0;0.377;0.059
0;0.418;0.057
0;0.399;0.051
0;0.37;0.044
0;0.341;0.041
0;0.304;0.043
0;0.259;0.048
0;0.175;0.059
0;0.079;0.066
0;0.005;0.07
1.39748;0;0.071
5.68974;0;0.076
7.18704;0;0.072
7.78596;0;0.066
6.68794;0;0.059
4.991;0;0.05
4.19244;0;0.041
0;0;0.043
0;0;0.057
0;0;0.066
0;0;0.067
0;0;0.074
0;0.051;0.079
0;0.198;0.076
0;0.358;0.069
0;0.507;0.062
0;0.599;0.056
0;0.636;0.052
0;0.63;0.048
0;0.582;0.045
0;0.475;0.04
0;0.331;0.033
0;0.166;0.023
0;0.014;0.015
1.39748;0;0.015
5.68974;0;0.019
7.18704;0;0.029
7.78596;0;0.042
6.68794;0;0.056
4.991;0;0.061
4.19244;0;0.053
0;0;0.043
0;0;0.037
0;0;0.03
0;0;0.028
0;0;0.036
0;0.081;0.054
0;0.279;0.072
0;0.464;0.089
0;0.605;0.105
0;0.682;0.111
0;0.686;0.094
0;0.674;0.064
0;0.59;0.041
0;0.46;0.026
0;0.314;0.019
0;0.14;0.016
0;0.013;0.017
1.39748;0;0.023
5.68974;0;0.028
7.18704;0;0.03
7.78596;0;0.027
6.68794;0;0.023
4.991;0;0.025
4.19244;0;0.028
0;0;0.032
0;0;0.035
0;0;0.046
0;0;0.058
0;0;0.07
0;0.059;0.083
0;0.207;0.098
0;0.354;0.111
0;0.442;0.118
0;0.476;0.116
0;0.497;0.113
0;0.473;0.112
0;0.426;0.113
0;0.351;0.114
0;0.22;0.116
0;0.104;0.112
0;0.008;0.092
1.41358;0;0.07
5.75529;0;0.048
7.26984;0;0.026
7.87566;0;0.013
6.76499;0;0.01
5.0485;0;0.008
4.24074;0;0.006
0;0;0.001
0;0;0
0;0;0
0;0;0.001
0;0;0.004
0;0.063;0.014
0;0.25;0.026
0;0.451;0.038
0;0.596;0.044
0;0.69;0.043
0;0.726;0.036
0;0.716;0.031
0;0.636;0.03
0;0.501;0.028
0;0.36;0.03
0;0.163;0.04
0;0.014;0.054
1.41358;0;0.062
5.75529;0;0.059
7.26984;0;0.057
7.87566;0;0.057
6.76499;0;0.055
5.0485;0;0.05
4.24074;0;0.041
0;0;0.036
0;0;0.038
0;0;0.047
0;0;0.071
0;0;0.113
0;0.054;0.16
0;0.201;0.19
0;0.364;0.186
0;0.479;0.157
0;0.522;0.123
0;0.52;0.091
0;0.505;0.069
0;0.432;0.05
0;0.344;0.038
0;0.229;0.032
0;0.113;0.035
0;0.01;0.046
1.41358;0;0.055
5.75529;0;0.055
7.26984;0;0.052
7.87566;0;0.064
6.76499;0;0.106
5.0485;0;0.116
4.24074;0;0.083
0;0;0.05
0;0;0.041
0;0;0.043
0;0;0.047
0;0;0.056
0;0.039;0.068
0;0.159;0.074
0;0.239;0.071
0;0.292;0.058
0;0.333;0.044
0;0.317;0.037
0;0.32;0.034
0;0.266;0.034
0;0.208;0.034
0;0.119;0.026
0;0.048;0.019
0;0.002;0.015
1.41358;0;0.012
5.75529;0;0.01
7.26984;0;0.009
7.87566;0;0.011
6.76499;0;0.014
5.0485;0;0.02
4.24074;0;0.028
0;0;0.035
0;0;0.047
0;0;0.06
0;0;0.071
0;0;0.069
0;0.029;0.053
0;0.127;0.041
0;0.248;0.041
0;0.369;0.048
0;0.455;0.051
0;0.495;0.062
0;0.47;0.079
0;0.412;0.099
0;0.322;0.121
0;0.229;0.141
0;0.1;0.166
0;0.006;0.183
1.41358;0;0.191
5.75529;0;0.194
7.26984;0;0.189
7.87566;0;0.177
6.76499;0;0.157
5.0485;0;0.123
4.24074;0;0.082
0;0;0.046
0;0;0.022
0;0;0.011
0;0;0.012
0;0;0.019
0;0.028;0.026
0;0.134;0.037
0;0.284;0.051
0;0.445;0.072
0;0.569;0.09
0;0.641;0.081
0;0.644;0.05
0;0.598;0.023
0;0.442;0.009
0;0.273;0.004
0;0.106;0.002
0;0.007;0.001
1.41358;0;0.004
5.75529;0;0.009
7.26984;0;0.015
7.87566;0;0.016
6.76499;0;0.012
5.0485;0;0.008
4.24074;0;0.006
0;0;0.003
0;0;0.003
0;0;0.004
0;0;0.009
0;0;0.021
0;0.075;0.041
0;0.261;0.059
0;0.404;0.068
0;0.501;0.065
0;0.57;0.049
0;0.624;0.031
0;0.647;0.012
0;0.59;0.003
0;0.483;0.003
0;0.337;0.018
0;0.163;0.041
0;0.013;0.061
1.41358;0;0.065
5.75529;0;0.06
7.26984;0;0.058
7.87566;0;0.061
6.76499;0;0.066
5.0485;0;0.063
4.24074;0;0.05
0;0;0.036
0;0;0.027
0;0;0.017
0;0;0.02
0;0;0.046
0;0.034;0.082
0;0.133;0.108
0;0.22;0.12
0;0.264;0.115
0;0.317;0.109
0;0.351;0.102
0;0.399;0.094
0;0.359;0.095
0;0.261;0.101
0;0.164;0.09
0;0.064;0.087
0;0.003;0.112
1.41358;0;0.169
5.75529;0;0.183
7.26984;0;0.161
7.87566;0;0.171
6.76499;0;0.188
5.0485;0;0.189
4.24074;0;0.161
0;0;0.143
0;0;0.154
0;0;0.161
0;0;0.165
0;0;0.172
0;0.052;0.178
0;0.209;0.188
0;0.366;0.188
0;0.452;0.156
0;0.477;0.13
0;0.466;0.121
0;0.437;0.129
0;0.38;0.146
0;0.286;0.163
0;0.172;0.171
0;0.072;0.172
0;0.004;0.169
1.41358;0;0.164
5.75529;0;0.167
7.26984;0;0.172
7.87566;0;0.191
6.76499;0;0.227
5.0485;0;0.266
4.24074;0;0.28
0;0;0.31
0;0;0.379
0;0;0.37
0;0;0.341
0;0;0.413
0;0.032;0.532
0;0.14;0.619
0;0.243;0.662
0;0.268;0.636
0;0.264;0.51
0;0.244;0.342
0;0.208;0.238
0;0.198;0.154
0;0.179;0.104
0;0.128;0.062
0;0.051;0.025
0;0.001;0.008
1.41358;0;0.022
5.75529;0;0.052
7.26984;0;0.095
7.87566;0;0.13
6.76499;0;0.141
5.0485;0;0.126
4.24074;0;0.105
0;0;0.086
0;0;0.07
0;0;0.047
0;0;0.024
0;0;0.014
0;0.014;0.012
0;0.085;0.014
0;0.188;0.021
0;0.276;0.03
0;0.337;0.033
0;0.36;0.03
0;0.351;0.018
0;0.319;0.008
0;0.247;0.002
0;0.157;0
0;0.06;0
0;0.002;0.003
1.41358;0;0.007
5.75529;0;0.008
7.26984;0;0.008
7.87566;0;0.008
6.76499;0;0.01
5.0485;0;0.009
4.24074;0;0.008
0;0;0.004
0;0;0.001
0;0;0
0;0;0
0;0;0
0;0.032;0
0;0.133;0
0;0.235;0
0;0.329;0
0;0.423;0
0;0.51;0
0;0.554;0
0;0.535;0.001
0;0.458;0.005
0;0.32;0.01
0;0.127;0.015
0;0.007;0.016
1.41358;0;0.014
5.75529;0;0.013
7.26984;0;0.011
7.87566;0;0.009
6.76499;0;0.008
5.0485;0;0.008
4.24074;0;0.008
0;0;0.005
0;0;0.004
0;0;0.002
0;0;0.001
0;0;0
0;0.065;0
0;0.252;0
0;0.425;0
0;0.561;0.003
0;0.651;0.027
0;0.694;0.051
0;0.66;0.072
0;0.601;0.098
0;0.478;0.131
0;0.312;0.152
0;0.126;0.166
0;0.008;0.168
1.41358;0;0.17
5.75529;0;0.167
7.26984;0;0.176
7.87566;0;0.194
6.76499;0;0.209
5.0485;0;0.217
4.24074;0;0.216
0;0;0.274
0;0;0.41
0;0;0.535
0;0;0.616
0;0;0.641
0;0.031;0.647
0;0.136;0.626
0;0.223;0.585
0;0.298;0.535
0;0.325;0.482
0;0.368;0.47
0;0.406;0.474
0;0.379;0.496
0;0.248;0.504
0;0.132;0.478
0;0.039;0.442
0;0;0.442
1.41358;0;0.461
5.75529;0;0.484
7.26984;0;0.485
7.87566;0;0.471
6.76499;0;0.474
5.0485;0;0.487
4.24074;0;0.514
0;0;0.602
0;0;0.683
0;0;0.712
0;0;0.719
0;0;0.743
0;0.037;0.796
0;0.129;0.85
0;0.204;0.85
0;0.273;0.821
0;0.335;0.788
0;0.421;0.759
0;0.497;0.739
0;0.514;0.728
0;0.429;0.734
0;0.268;0.751
0;0.094;0.769
0;0.004;0.757
1.41358;0;0.724
5.75529;0;0.686
7.26984;0;0.647
7.87566;0;0.605
6.76499;0;0.577
5.0485;0;0.568
4.24074;0;0.56
0;0;0.558
0;0;0.588
0;0;0.605
0;0;0.548
0;0;0.469
0;0.013;0.351
0;0.054;0.236
0;0.105;0.251
0;0.153;0.327
0;0.182;0.278
0;0.195;0.258
0;0.212;0.236
0;0.195;0.218
0;0.147;0.231
0;0.088;0.243
0;0.037;0.259
0;0;0.256
1.41358;0;0.238
5.75529;0;0.25
7.26984;0;0.259
7.87566;0;0.277
6.76499;0;0.284
5.0485;0;0.267
4.24074;0;0.286
0;0;0.31
0;0;0.362
0;0;0.363
0;0;0.361
0;0;0.372
0;0.028;0.379
0;0.117;0.381
0;0.221;0.375
0;0.291;0.362
0;0.344;0.346
0;0.324;0.323
0;0.26;0.296
0;0.208;0.293
0;0.164;0.313
0;0.1;0.328
0;0.04;0.329
0;0.001;0.333
1.41358;0;0.345
5.75529;0;0.333
7.26984;0;0.32
7.87566;0;0.301
6.76499;0;0.282
5.0485;0;0.252
4.24074;0;0.208
0;0;0.181
0;0;0.177
0;0;0.164
0;0;0.159
0;0;0.167
0;0.033;0.188
0;0.133;0.214
0;0.235;0.228
0;0.329;0.218
0;0.368;0.209
0;0.363;0.208
0;0.361;0.217
0;0.325;0.236
0;0.27;0.265
0;0.185;0.282
0;0.092;0.315
0;0.006;0.366
1.41358;0;0.425
5.75529;0;0.476
7.26984;0;0.503
7.87566;0;0.49
6.76499;0;0.444
5.0485;0;0.412
4.24074;0;0.367
0;0;0.32
0;0;0.282
0;0;0.233
0;0;0.2
0;0;0.19
0;0.041;0.188
0;0.166;0.171
0;0.265;0.148
0;0.314;0.126
0;0.322;0.113
0;0.301;0.104
0;0.262;0.093
0;0.209;0.083
0;0.157;0.072
0;0.094;0.058
0;0.042;0.05
0;0.001;0.047
1.41358;0;0.046
5.75529;0;0.046
7.26984;0;0.048
7.87566;0;0.054
6.76499;0;0.059
5.0485;0;0.067
4.24074;0;0.075
0;0;0.081
0;0;0.093
0;0;0.104
0;0;0.108
0;0;0.111
0;0.021;0.111
0;0.1;0.109
0;0.209;0.102
0;0.375;0.095
0;0.51;0.085
0;0.579;0.081
0;0.614;0.085
0;0.569;0.097
0;0.467;0.107
0;0.317;0.108
0;0.127;0.108
0;0.006;0.111
1.41358;0;0.111
5.75529;0;0.115
7.26984;0;0.113
7.87566;0;0.107
6.76499;0;0.099
5.0485;0;0.087
4.24074;0;0.074
0;0;0.063
0;0;0.058
0;0;0.054
0;0;0.047
0;0;0.042
0;0.04;0.037
0;0.172;0.032
0;0.298;0.032
0;0.365;0.035
0;0.434;0.036
0;0.443;0.041
0;0.4;0.052
0;0.326;0.064
0;0.207;0.073
0;0.126;0.07
0;0.053;0.061
0;0.002;0.055
1.41358;0;0.051
5.75529;0;0.049
7.26984;0;0.049
7.87566;0;0.05
6.76499;0;0.052
5.0485;0;0.056
4.24074;0;0.057
0;0;0.059
0;0;0.066
0;0;0.071
0;0;0.073
0;0;0.077
0;0.036;0.089
0;0.172;0.104
0;0.316;0.116
0;0.427;0.128
0;0.522;0.132
0;0.52;0.138
0;0.491;0.156
0;0.423;0.188
0;0.335;0.221
0;0.209;0.249
0;0.093;0.276
0;0.004;0.297
1.41358;0;0.313
5.75529;0;0.319
7.26984;0;0.298
7.87566;0;0.28
6.76499;0;0.271
5.0485;0;0.275
4.24074;0;0.295
0;0;0.336
0;0;0.373
0;0;0.402
0;0;0.435
0;0;0.47
0;0.054;0.503
0;0.234;0.515
0;0.436;0.506
0;0.603;0.474
0;0.691;0.432
0;0.721;0.388
0;0.684;0.361
0;0.634;0.355
0;0.526;0.358
0;0.378;0.36
0;0.18;0.366
0;0.009;0.35
1.41358;0;0.314
5.75529;0;0.271
7.26984;0;0.233
7.87566;0;0.206
6.76499;0;0.187
5.0485;0;0.173
4.24074;0;0.157
