,Unnamed: 0,Wind,GridAvailability,SolarGen,GridUnavailability,Demand AC,Demand DC
555,51,0.835,1,0.0,0,75.0,0.0
556,52,0.836,1,0.0,0,75.0,0.0
557,53,0.8220000000000001,0,0.0,1,0.0,84.0
558,54,0.797,0,0.0,1,0.0,84.0
559,55,0.7829999999999999,1,0.054000000000000006,0,98.0,0.0
560,56,0.83,1,0.172,0,112.0,0.0
561,57,0.856,1,0.317,0,121.5,0.0
562,58,0.8490000000000001,1,0.477,0,131.5,0.0
563,59,0.84,1,0.57,0,114.0,0.0
564,60,0.8290000000000001,0,0.5770000000000001,1,0.0,93.0
565,61,0.8170000000000001,1,0.5329999999999999,0,92.0,0.0
566,62,0.8079999999999999,1,0.494,0,152.0,0.0
567,63,0.8009999999999999,1,0.373,0,408.0,0.0
568,64,0.7829999999999999,1,0.16899999999999998,0,428.0,0.0
569,65,0.75,1,0.005,0,182.0,0.0
570,66,0.7240000000000001,1,0.0,0,168.0,0.0
571,67,0.713,1,0.0,0,559.0,0.0
572,68,0.705,1,0.0,0,194.0,0.0
573,69,0.6970000000000001,1,0.0,0,134.0,0.0
574,70,0.674,1,0.0,0,114.0,0.0
575,71,0.64,1,0.0,0,99.0,0.0
576,72,0.605,0,0.0,1,0.0,87.0
577,73,0.575,1,0.0,0,103.0,0.0
578,74,0.5539999999999999,1,0.0,0,88.5,0.0
579,75,0.5329999999999999,1,0.0,0,75.0,0.0
580,76,0.515,1,0.0,0,75.0,0.0
581,77,0.459,0,0.0,1,0.0,78.0
582,78,0.413,1,0.0,0,81.0,0.0
583,79,0.391,1,0.095,0,98.0,0.0
584,80,0.49,1,0.355,0,504.5,0.0
585,81,0.541,1,0.593,0,93.0,0.0
586,82,0.521,0,0.716,1,0.0,105.0
587,83,0.4920000000000001,1,0.767,0,142.0,0.0
588,84,0.465,0,0.75,1,0.0,161.0
589,85,0.443,1,0.711,0,126.0,0.0
590,86,0.428,1,0.612,0,660.0,0.0
591,87,0.41,0,0.442,1,0.0,411.0
592,88,0.38,1,0.206,0,136.0,0.0
593,89,0.35,1,0.008,0,139.0,0.0
594,90,0.341,1,0.0,0,182.0,0.0
595,91,0.315,1,0.0,0,443.0,0.0
596,92,0.294,1,0.0,0,240.5,0.0
597,93,0.271,0,0.0,1,0.0,139.5
598,94,0.264,0,0.0,1,0.0,93.0
599,95,0.26,1,0.0,0,96.0,0.0
600,96,0.26,1,0.0,0,75.0,0.0
601,97,0.263,0,0.0,1,0.0,83.0
602,98,0.265,1,0.0,0,81.0,0.0
603,99,0.271,1,0.0,0,78.0,0.0
604,100,0.275,1,0.0,0,81.0,0.0
605,101,0.268,0,0.0,1,0.0,81.0
606,102,0.262,1,0.0,0,96.0,0.0
607,103,0.256,1,0.182,0,100.5,0.0
608,104,0.335,1,0.434,0,127.0,0.0
609,105,0.395,1,0.622,0,137.0,0.0
610,106,0.409,1,0.738,0,140.0,0.0
611,107,0.425,1,0.792,0,108.0,0.0
612,108,0.451,1,0.777,0,139.0,0.0
613,109,0.482,1,0.726,0,172.0,0.0
614,110,0.513,0,0.616,1,0.0,669.5
615,111,0.52,1,0.426,0,390.5,0.0
616,112,0.475,1,0.191,0,141.5,0.0
617,113,0.389,1,0.006999999999999999,0,144.5,0.0
618,114,0.342,1,0.0,0,153.0,0.0
619,115,0.318,0,0.0,1,0.0,381.0
620,116,0.284,1,0.0,0,379.0,0.0
621,117,0.257,1,0.0,0,131.0,0.0
622,118,0.243,1,0.0,0,108.0,0.0
623,119,0.28800000000000003,1,0.0,0,105.0,0.0
624,120,0.307,1,0.0,0,90.0,0.0
625,121,0.307,0,0.0,1,0.0,87.0
626,122,0.298,0,0.0,1,0.0,81.0
627,123,0.315,0,0.0,1,0.0,75.0
628,124,0.302,1,0.0,0,81.0,0.0
629,125,0.29100000000000004,1,0.0,0,78.0,0.0
630,126,0.274,1,0.0,0,84.0,0.0
631,127,0.235,0,0.192,1,0.0,340.0
632,128,0.249,1,0.448,0,593.0,0.0
633,129,0.267,0,0.636,1,0.0,87.0
634,130,0.256,1,0.752,0,90.0,0.0
635,131,0.253,1,0.807,0,107.0,0.0
636,132,0.262,0,0.787,1,0.0,124.5
637,133,0.285,1,0.736,0,143.5,0.0
638,134,0.326,1,0.627,0,171.0,0.0
639,135,0.3670000000000001,1,0.447,0,223.0,0.0
640,136,0.386,1,0.205,0,247.0,0.0
641,137,0.403,1,0.008,0,157.0,0.0
642,138,0.408,1,0.0,0,165.5,0.0
643,139,0.404,1,0.0,0,590.5,0.0
644,140,0.391,1,0.0,0,428.0,0.0
645,141,0.382,0,0.0,1,0.0,136.5
646,142,0.374,1,0.0,0,102.0,0.0
647,143,0.377,1,0.0,0,73.5,0.0
648,144,0.397,1,0.0,0,75.0,0.0
649,145,0.399,1,0.0,0,80.0,0.0
650,146,0.404,1,0.0,0,83.5,0.0
651,147,0.404,0,0.0,1,0.0,81.0
652,148,0.395,1,0.0,0,75.0,0.0
653,149,0.393,0,0.0,1,0.0,78.0
654,150,0.391,0,0.0,1,0.0,81.0
655,151,0.379,1,0.141,0,96.0,0.0
656,152,0.419,0,0.417,1,0.0,111.0
657,153,0.461,1,0.594,0,120.0,0.0
658,154,0.511,1,0.698,0,123.0,0.0
659,155,0.57,0,0.7559999999999999,1,0.0,101.5
660,156,0.616,1,0.779,0,94.0,0.0
661,157,0.638,0,0.731,1,0.0,75.0
662,158,0.652,1,0.616,0,347.5,0.0
663,159,0.654,1,0.416,0,629.5,0.0
664,160,0.639,1,0.174,0,353.5,0.0
665,161,0.584,0,0.006,1,0.0,180.5
666,162,0.527,1,0.0,0,146.0,0.0
667,163,0.507,1,0.0,0,541.5,0.0
668,164,0.494,1,0.0,0,160.0,0.0
669,165,0.498,1,0.0,0,313.5,0.0
670,166,0.493,1,0.0,0,105.0,0.0
671,167,0.498,1,0.0,0,108.0,0.0
672,0,0.847,1,0.0,0,75.0,0.0
673,1,0.794,0,0.0,1,0.0,80.5
674,2,0.752,1,0.0,0,91.5,0.0
675,3,0.718,1,0.0,0,81.0,0.0
676,4,0.6890000000000001,1,0.0,0,81.0,0.0
677,5,0.664,1,0.0,0,78.0,0.0
678,6,0.649,0,0.0,1,0.0,84.0
679,7,0.627,0,0.105,1,0.0,105.0
680,8,0.628,1,0.232,0,123.0,0.0
681,9,0.6509999999999999,1,0.462,0,114.0,0.0
682,10,0.71,1,0.6940000000000001,0,125.0,0.0
683,11,0.805,1,0.763,0,120.5,0.0
684,12,0.8909999999999999,0,0.7390000000000001,1,0.0,129.0
685,13,0.941,0,0.688,1,0.0,160.0
686,14,0.966,1,0.574,0,135.0,0.0
687,15,0.972,1,0.381,0,437.0,0.0
688,16,0.972,0,0.156,1,0.0,395.0
689,17,0.97,1,0.005,0,125.0,0.0
690,18,0.971,1,0.0,0,99.0,0.0
691,19,0.971,1,0.0,0,607.5,0.0
692,20,0.977,0,0.0,1,0.0,430.0
693,21,0.982,1,0.0,0,84.5,0.0
694,22,0.983,1,0.0,0,111.0,0.0
695,23,0.984,1,0.0,0,105.0,0.0
696,24,0.983,1,0.0,0,75.0,0.0
697,25,0.98,1,0.0,0,81.0,0.0
698,26,0.975,1,0.0,0,81.0,0.0
699,27,0.968,1,0.0,0,84.0,0.0
700,28,0.961,1,0.0,0,87.0,0.0
701,29,0.948,1,0.0,0,81.0,0.0
702,30,0.934,0,0.0,1,0.0,355.0
703,31,0.933,1,0.128,0,358.0,0.0
704,32,0.948,0,0.364,1,0.0,104.0
705,33,0.962,1,0.524,0,103.0,0.0
706,34,0.968,0,0.645,1,0.0,98.0
707,35,0.973,1,0.706,0,104.5,0.0
708,36,0.972,1,0.7140000000000001,0,127.0,0.0
709,37,0.965,1,0.6629999999999999,0,128.5,0.0
710,38,0.954,0,0.551,1,0.0,162.5
711,39,0.943,1,0.3670000000000001,0,196.0,0.0
712,40,0.924,1,0.15,0,173.0,0.0
713,41,0.889,1,0.006,0,184.5,0.0
714,42,0.847,1,0.0,0,185.0,0.0
715,43,0.82,1,0.0,0,347.0,0.0
716,44,0.807,1,0.0,0,198.5,0.0
717,45,0.8029999999999999,0,0.0,1,0.0,342.5
718,46,0.797,0,0.0,1,0.0,126.0
719,47,0.8,1,0.0,0,117.0,0.0
720,48,0.82,0,0.0,1,0.0,100.5
721,49,0.8270000000000001,0,0.0,1,0.0,86.0
722,50,0.8320000000000001,1,0.0,0,80.0,0.0
723,51,0.835,1,0.0,0,75.0,0.0
724,52,0.836,1,0.0,0,75.0,0.0
725,53,0.8220000000000001,0,0.0,1,0.0,84.0
726,54,0.797,1,0.0,0,84.0,0.0
727,55,0.7829999999999999,1,0.163,0,98.0,0.0
728,56,0.83,1,0.411,0,112.0,0.0
729,57,0.856,1,0.599,0,121.5,0.0
730,58,0.8490000000000001,0,0.716,1,0.0,131.5
731,59,0.84,1,0.772,0,114.0,0.0
732,60,0.8290000000000001,1,0.7609999999999999,0,93.0,0.0
733,61,0.8170000000000001,1,0.71,0,92.0,0.0
734,62,0.8079999999999999,1,0.599,0,152.0,0.0
735,63,0.8009999999999999,1,0.398,0,408.0,0.0
736,64,0.7829999999999999,1,0.17,0,428.0,0.0
737,65,0.75,0,0.008,1,0.0,182.0
738,66,0.7240000000000001,1,0.0,0,168.0,0.0
739,67,0.713,0,0.0,1,0.0,559.0
740,68,0.705,0,0.0,1,0.0,194.0
741,69,0.6970000000000001,1,0.0,0,134.0,0.0
742,70,0.674,1,0.0,0,114.0,0.0
743,71,0.64,1,0.0,0,99.0,0.0
744,72,0.605,1,0.0,0,87.0,0.0
745,73,0.575,1,0.0,0,103.0,0.0
746,74,0.5539999999999999,1,0.0,0,88.5,0.0
747,75,0.5329999999999999,0,0.0,1,0.0,75.0
748,76,0.515,1,0.0,0,75.0,0.0
749,77,0.459,1,0.0,0,78.0,0.0
750,78,0.413,1,0.0,0,81.0,0.0
751,79,0.391,1,0.228,0,98.0,0.0
752,80,0.49,1,0.475,0,504.5,0.0
753,81,0.541,1,0.659,0,93.0,0.0
754,82,0.521,1,0.769,0,105.0,0.0
755,83,0.4920000000000001,1,0.823,0,142.0,0.0
756,84,0.465,1,0.8079999999999999,0,161.0,0.0
757,85,0.443,1,0.759,0,126.0,0.0
758,86,0.428,1,0.6509999999999999,0,660.0,0.0
759,87,0.41,0,0.477,1,0.0,411.0
760,88,0.38,0,0.234,1,0.0,136.0
761,89,0.35,1,0.015,0,139.0,0.0
762,90,0.341,1,0.0,0,182.0,0.0
763,91,0.315,1,0.0,0,443.0,0.0
764,92,0.294,0,0.0,1,0.0,240.5
765,93,0.271,0,0.0,1,0.0,139.5
766,94,0.264,0,0.0,1,0.0,93.0
767,95,0.26,1,0.0,0,96.0,0.0
768,96,0.26,1,0.0,0,75.0,0.0
769,97,0.263,0,0.0,1,0.0,83.0
770,98,0.265,1,0.0,0,81.0,0.0
771,99,0.271,1,0.0,0,78.0,0.0
772,100,0.275,1,0.0,0,81.0,0.0
773,101,0.268,1,0.0,0,81.0,0.0
774,102,0.262,0,0.0,1,0.0,96.0
775,103,0.256,0,0.19,1,0.0,100.5
776,104,0.335,0,0.439,1,0.0,127.0
777,105,0.395,0,0.632,1,0.0,137.0
778,106,0.409,0,0.74,1,0.0,140.0
779,107,0.425,1,0.7979999999999999,0,108.0,0.0
780,108,0.451,0,0.8059999999999999,1,0.0,139.0
781,109,0.482,1,0.764,0,172.0,0.0
782,110,0.513,0,0.6579999999999999,1,0.0,669.5
783,111,0.52,1,0.467,0,390.5,0.0
784,112,0.475,1,0.23,0,141.5,0.0
785,113,0.389,1,0.015,0,144.5,0.0
786,114,0.342,1,0.0,0,153.0,0.0
787,115,0.318,1,0.0,0,381.0,0.0
788,116,0.284,1,0.0,0,379.0,0.0
789,117,0.257,1,0.0,0,131.0,0.0
790,118,0.243,0,0.0,1,0.0,108.0
791,119,0.28800000000000003,1,0.0,0,105.0,0.0
792,120,0.307,1,0.0,0,90.0,0.0
793,121,0.307,1,0.0,0,87.0,0.0
794,122,0.298,1,0.0,0,81.0,0.0
795,123,0.315,1,0.0,0,75.0,0.0
796,124,0.302,1,0.0,0,81.0,0.0
797,125,0.29100000000000004,0,0.0,1,0.0,78.0
798,126,0.274,1,0.0,0,84.0,0.0
799,127,0.235,1,0.114,0,340.0,0.0
800,128,0.249,1,0.34,0,593.0,0.0
801,129,0.267,0,0.552,1,0.0,87.0
802,130,0.256,0,0.659,1,0.0,90.0
803,131,0.253,0,0.72,1,0.0,107.0
804,132,0.262,1,0.684,0,124.5,0.0
805,133,0.285,0,0.59,1,0.0,143.5
806,134,0.326,1,0.452,0,171.0,0.0
807,135,0.3670000000000001,1,0.312,0,223.0,0.0
808,136,0.386,1,0.16399999999999998,0,247.0,0.0
809,137,0.403,0,0.011,1,0.0,157.0
810,138,0.408,1,0.0,0,165.5,0.0
811,139,0.404,1,0.0,0,590.5,0.0
812,140,0.391,1,0.0,0,428.0,0.0
813,141,0.382,1,0.0,0,136.5,0.0
814,142,0.374,1,0.0,0,102.0,0.0
815,143,0.377,1,0.0,0,73.5,0.0
816,144,0.397,1,0.0,0,75.0,0.0
817,145,0.399,1,0.0,0,80.0,0.0
818,146,0.404,1,0.0,0,83.5,0.0
819,147,0.404,1,0.0,0,81.0,0.0
820,148,0.395,1,0.0,0,75.0,0.0
821,149,0.393,0,0.0,1,0.0,78.0
822,150,0.391,1,0.0,0,81.0,0.0
823,151,0.379,1,0.165,0,96.0,0.0
824,152,0.419,1,0.407,0,111.0,0.0
825,153,0.461,0,0.5920000000000001,1,0.0,120.0
826,154,0.511,0,0.7140000000000001,1,0.0,123.0
827,155,0.57,0,0.772,1,0.0,101.5
828,156,0.616,0,0.765,1,0.0,94.0
829,157,0.638,0,0.7070000000000001,1,0.0,75.0
830,158,0.652,1,0.588,0,347.5,0.0
831,159,0.654,1,0.406,0,629.5,0.0
832,160,0.639,1,0.173,0,353.5,0.0
833,161,0.584,1,0.009000000000000001,0,180.5,0.0
834,162,0.527,1,0.0,0,146.0,0.0
835,163,0.507,0,0.0,1,0.0,541.5
836,164,0.494,1,0.0,0,160.0,0.0
837,165,0.498,1,0.0,0,313.5,0.0
838,166,0.493,1,0.0,0,105.0,0.0
839,167,0.498,0,0.0,1,0.0,108.0
840,0,0.847,0,0.0,1,0.0,75.0
841,1,0.794,0,0.0,1,0.0,80.5
842,2,0.752,1,0.0,0,91.5,0.0
843,3,0.718,0,0.0,1,0.0,81.0
844,4,0.6890000000000001,0,0.0,1,0.0,81.0
845,5,0.664,0,0.0,1,0.0,78.0
846,6,0.649,1,0.0,0,84.0,0.0
847,7,0.627,1,0.14,0,105.0,0.0
848,8,0.628,1,0.377,0,123.0,0.0
849,9,0.6509999999999999,1,0.568,0,114.0,0.0
850,10,0.71,1,0.691,0,125.0,0.0
851,11,0.805,1,0.75,0,120.5,0.0
852,12,0.8909999999999999,1,0.688,0,129.0,0.0
853,13,0.941,1,0.635,0,160.0,0.0
854,14,0.966,1,0.525,0,135.0,0.0
855,15,0.972,1,0.331,0,437.0,0.0
856,16,0.972,0,0.133,1,0.0,395.0
857,17,0.97,1,0.006999999999999999,0,125.0,0.0
858,18,0.971,1,0.0,0,99.0,0.0
859,19,0.971,1,0.0,0,607.5,0.0
860,20,0.977,1,0.0,0,430.0,0.0
861,21,0.982,1,0.0,0,84.5,0.0
862,22,0.983,1,0.0,0,111.0,0.0
863,23,0.984,1,0.0,0,105.0,0.0
864,24,0.983,1,0.0,0,75.0,0.0
865,25,0.98,1,0.0,0,81.0,0.0
866,26,0.975,1,0.0,0,81.0,0.0
867,27,0.968,1,0.0,0,84.0,0.0
868,28,0.961,1,0.0,0,87.0,0.0
869,29,0.948,1,0.0,0,81.0,0.0
870,30,0.934,0,0.0,1,0.0,355.0
871,31,0.933,0,0.161,1,0.0,358.0
872,32,0.948,1,0.406,0,104.0,0.0
873,33,0.962,1,0.53,0,103.0,0.0
874,34,0.968,0,0.662,1,0.0,98.0
875,35,0.973,0,0.73,1,0.0,104.5
876,36,0.972,1,0.737,0,127.0,0.0
877,37,0.965,0,0.6920000000000001,1,0.0,128.5
878,38,0.954,1,0.5870000000000001,0,162.5,0.0
879,39,0.943,0,0.419,1,0.0,196.0
880,40,0.924,1,0.196,0,173.0,0.0
881,41,0.889,1,0.014,0,184.5,0.0
882,42,0.847,1,0.0,0,185.0,0.0
883,43,0.82,0,0.0,1,0.0,347.0
884,44,0.807,1,0.0,0,198.5,0.0
885,45,0.8029999999999999,0,0.0,1,0.0,342.5
886,46,0.797,1,0.0,0,126.0,0.0
887,47,0.8,1,0.0,0,117.0,0.0
888,48,0.82,1,0.0,0,100.5,0.0
889,49,0.8270000000000001,0,0.0,1,0.0,86.0
890,50,0.8320000000000001,0,0.0,1,0.0,80.0
891,51,0.835,1,0.0,0,75.0,0.0
892,52,0.836,1,0.0,0,75.0,0.0
893,53,0.8220000000000001,1,0.0,0,84.0,0.0
894,54,0.797,1,0.0,0,84.0,0.0
895,55,0.7829999999999999,0,0.171,1,0.0,98.0
896,56,0.83,1,0.411,0,112.0,0.0
897,57,0.856,1,0.594,0,121.5,0.0
898,58,0.8490000000000001,1,0.71,0,131.5,0.0
899,59,0.84,1,0.764,0,114.0,0.0
900,60,0.8290000000000001,1,0.723,0,93.0,0.0
901,61,0.8170000000000001,1,0.6729999999999999,0,92.0,0.0
902,62,0.8079999999999999,0,0.562,1,0.0,152.0
903,63,0.8009999999999999,1,0.34600000000000003,0,408.0,0.0
904,64,0.7829999999999999,1,0.139,0,428.0,0.0
905,65,0.75,1,0.009000000000000001,0,182.0,0.0
906,66,0.7240000000000001,1,0.0,0,168.0,0.0
907,67,0.713,1,0.0,0,559.0,0.0
908,68,0.705,0,0.0,1,0.0,194.0
909,69,0.6970000000000001,1,0.0,0,134.0,0.0
910,70,0.674,1,0.0,0,114.0,0.0
911,71,0.64,0,0.0,1,0.0,99.0
912,72,0.605,1,0.0,0,87.0,0.0
913,73,0.575,1,0.0,0,103.0,0.0
914,74,0.5539999999999999,0,0.0,1,0.0,88.5
915,75,0.5329999999999999,1,0.0,0,75.0,0.0
916,76,0.515,1,0.0,0,75.0,0.0
917,77,0.459,1,0.0,0,78.0,0.0
918,78,0.413,1,0.0,0,81.0,0.0
919,79,0.391,1,0.153,0,98.0,0.0
920,80,0.49,1,0.396,0,504.5,0.0
921,81,0.541,1,0.5539999999999999,0,93.0,0.0
922,82,0.521,1,0.688,0,105.0,0.0
923,83,0.4920000000000001,0,0.7559999999999999,1,0.0,142.0
924,84,0.465,0,0.753,1,0.0,161.0
925,85,0.443,0,0.7090000000000001,1,0.0,126.0
926,86,0.428,1,0.607,0,660.0,0.0
927,87,0.41,0,0.44,1,0.0,411.0
928,88,0.38,1,0.211,0,136.0,0.0
929,89,0.35,0,0.017,1,0.0,139.0
930,90,0.341,1,0.0,0,182.0,0.0
931,91,0.315,1,0.0,0,443.0,0.0
932,92,0.294,1,0.0,0,240.5,0.0
933,93,0.271,1,0.0,0,139.5,0.0
934,94,0.264,0,0.0,1,0.0,93.0
935,95,0.26,1,0.0,0,96.0,0.0
936,96,0.26,1,0.0,0,75.0,0.0
937,97,0.263,1,0.0,0,83.0,0.0
938,98,0.265,1,0.0,0,81.0,0.0
939,99,0.271,1,0.0,0,78.0,0.0
940,100,0.275,0,0.0,1,0.0,81.0
941,101,0.268,1,0.0,0,81.0,0.0
942,102,0.262,1,0.0,0,96.0,0.0
943,103,0.256,1,0.192,0,100.5,0.0
944,104,0.335,0,0.438,1,0.0,127.0
945,105,0.395,1,0.62,0,137.0,0.0
946,106,0.409,1,0.7340000000000001,0,140.0,0.0
947,107,0.425,1,0.7909999999999999,0,108.0,0.0
948,108,0.451,1,0.802,0,139.0,0.0
949,109,0.482,1,0.753,0,172.0,0.0
950,110,0.513,1,0.648,0,669.5,0.0
951,111,0.52,1,0.468,0,390.5,0.0
952,112,0.475,1,0.237,0,141.5,0.0
953,113,0.389,1,0.023,0,144.5,0.0
954,114,0.342,1,0.0,0,153.0,0.0
955,115,0.318,0,0.0,1,0.0,381.0
956,116,0.284,0,0.0,1,0.0,379.0
957,117,0.257,1,0.0,0,131.0,0.0
958,118,0.243,1,0.0,0,108.0,0.0
959,119,0.28800000000000003,1,0.0,0,105.0,0.0
960,120,0.307,0,0.0,1,0.0,90.0
961,121,0.307,1,0.0,0,87.0,0.0
962,122,0.298,1,0.0,0,81.0,0.0
963,123,0.315,1,0.0,0,75.0,0.0
964,124,0.302,1,0.0,0,81.0,0.0
965,125,0.29100000000000004,0,0.0,1,0.0,78.0
966,126,0.274,1,0.001,0,84.0,0.0
967,127,0.235,1,0.228,0,340.0,0.0
968,128,0.249,1,0.477,0,593.0,0.0
969,129,0.267,1,0.6579999999999999,0,87.0,0.0
970,130,0.256,0,0.77,1,0.0,90.0
971,131,0.253,0,0.825,1,0.0,107.0
972,132,0.262,1,0.82,0,124.5,0.0
973,133,0.285,1,0.769,0,143.5,0.0
974,134,0.326,0,0.6609999999999999,1,0.0,171.0
975,135,0.3670000000000001,1,0.489,0,223.0,0.0
976,136,0.386,1,0.251,0,247.0,0.0
977,137,0.403,0,0.025,1,0.0,157.0
978,138,0.408,1,0.0,0,165.5,0.0
979,139,0.404,0,0.0,1,0.0,590.5
980,140,0.391,1,0.0,0,428.0,0.0
981,141,0.382,1,0.0,0,136.5,0.0
982,142,0.374,1,0.0,0,102.0,0.0
983,143,0.377,0,0.0,1,0.0,73.5
984,144,0.397,1,0.0,0,75.0,0.0
985,145,0.399,0,0.0,1,0.0,80.0
986,146,0.404,0,0.0,1,0.0,83.5
987,147,0.404,0,0.0,1,0.0,81.0
988,148,0.395,1,0.0,0,75.0,0.0
989,149,0.393,1,0.0,0,78.0,0.0
990,150,0.391,1,0.001,0,81.0,0.0
991,151,0.379,1,0.18600000000000005,0,96.0,0.0
992,152,0.419,1,0.435,0,111.0,0.0
993,153,0.461,1,0.617,0,120.0,0.0
994,154,0.511,1,0.7090000000000001,0,123.0,0.0
995,155,0.57,1,0.716,0,101.5,0.0
996,156,0.616,1,0.7140000000000001,0,94.0,0.0
997,157,0.638,0,0.655,1,0.0,75.0
998,158,0.652,1,0.532,0,347.5,0.0
999,159,0.654,1,0.363,0,629.5,0.0
1000,160,0.639,1,0.174,0,353.5,0.0
1001,161,0.584,1,0.014,0,180.5,0.0
1002,162,0.527,1,0.0,0,146.0,0.0
1003,163,0.507,1,0.0,0,541.5,0.0
1004,164,0.494,1,0.0,0,160.0,0.0
1005,165,0.498,0,0.0,1,0.0,313.5
1006,166,0.493,0,0.0,1,0.0,105.0
1007,167,0.498,1,0.0,0,108.0,0.0
1008,0,0.847,1,0.0,0,75.0,0.0
1009,1,0.794,1,0.0,0,80.5,0.0
1010,2,0.752,0,0.0,1,0.0,91.5
1011,3,0.718,1,0.0,0,81.0,0.0
1012,4,0.6890000000000001,1,0.0,0,81.0,0.0
1013,5,0.664,1,0.0,0,78.0,0.0
1014,6,0.649,1,0.002,0,84.0,0.0
1015,7,0.627,1,0.241,0,105.0,0.0
1016,8,0.628,0,0.487,1,0.0,123.0
1017,9,0.6509999999999999,1,0.667,0,114.0,0.0
1018,10,0.71,1,0.78,0,125.0,0.0
1019,11,0.805,1,0.8370000000000001,0,120.5,0.0
1020,12,0.8909999999999999,1,0.8340000000000001,0,129.0,0.0
1021,13,0.941,0,0.7859999999999999,1,0.0,160.0
1022,14,0.966,0,0.6809999999999999,1,0.0,135.0
1023,15,0.972,0,0.512,1,0.0,437.0
1024,16,0.972,1,0.275,0,395.0,0.0
1025,17,0.97,1,0.034,0,125.0,0.0
1026,18,0.971,1,0.0,0,99.0,0.0
1027,19,0.971,1,0.0,0,607.5,0.0
1028,20,0.977,0,0.0,1,0.0,430.0
1029,21,0.982,1,0.0,0,84.5,0.0
1030,22,0.983,1,0.0,0,111.0,0.0
1031,23,0.984,1,0.0,0,105.0,0.0
1032,24,0.983,1,0.0,0,75.0,0.0
1033,25,0.98,1,0.0,0,81.0,0.0
1034,26,0.975,0,0.0,1,0.0,81.0
1035,27,0.968,1,0.0,0,84.0,0.0
1036,28,0.961,1,0.0,0,87.0,0.0
1037,29,0.948,1,0.0,0,81.0,0.0
1038,30,0.934,1,0.002,0,355.0,0.0
1039,31,0.933,1,0.228,0,358.0,0.0
1040,32,0.948,0,0.475,1,0.0,104.0
1041,33,0.962,1,0.64,0,103.0,0.0
1042,34,0.968,1,0.755,0,98.0,0.0
1043,35,0.973,0,0.8109999999999999,1,0.0,104.5
1044,36,0.972,0,0.8140000000000001,1,0.0,127.0
1045,37,0.965,1,0.763,0,128.5,0.0
1046,38,0.954,1,0.655,0,162.5,0.0
1047,39,0.943,1,0.473,0,196.0,0.0
1048,40,0.924,1,0.238,0,173.0,0.0
1049,41,0.889,1,0.025,0,184.5,0.0
1050,42,0.847,1,0.0,0,185.0,0.0
1051,43,0.82,1,0.0,0,347.0,0.0
1052,44,0.807,1,0.0,0,198.5,0.0
1053,45,0.8029999999999999,0,0.0,1,0.0,342.5
1054,46,0.797,1,0.0,0,126.0,0.0
1055,47,0.8,1,0.0,0,117.0,0.0
1056,48,0.82,1,0.0,0,100.5,0.0
1057,49,0.8270000000000001,1,0.0,0,86.0,0.0
1058,50,0.8320000000000001,1,0.0,0,80.0,0.0
1059,51,0.835,1,0.0,0,75.0,0.0
1060,52,0.836,0,0.0,1,0.0,75.0
1061,53,0.8220000000000001,0,0.0,1,0.0,84.0
1062,54,0.797,1,0.001,0,84.0,0.0
1063,55,0.7829999999999999,0,0.149,1,0.0,98.0
1064,56,0.83,0,0.338,1,0.0,112.0
1065,57,0.856,1,0.442,0,121.5,0.0
1066,58,0.8490000000000001,0,0.488,1,0.0,131.5
1067,59,0.84,1,0.494,0,114.0,0.0
1068,60,0.8290000000000001,1,0.467,0,93.0,0.0
1069,61,0.8170000000000001,1,0.385,0,92.0,0.0
1070,62,0.8079999999999999,1,0.28600000000000003,0,152.0,0.0
1071,63,0.8009999999999999,1,0.173,0,408.0,0.0
1072,64,0.7829999999999999,1,0.066,0,428.0,0.0
1073,65,0.75,0,0.004,1,0.0,182.0
1074,66,0.7240000000000001,1,0.0,0,168.0,0.0
1075,67,0.713,1,0.0,0,559.0,0.0
1076,68,0.705,0,0.0,1,0.0,194.0
1077,69,0.6970000000000001,1,0.0,0,134.0,0.0
1078,70,0.674,1,0.0,0,114.0,0.0
1079,71,0.64,1,0.0,0,99.0,0.0
1080,72,0.605,1,0.0,0,87.0,0.0
1081,73,0.575,1,0.0,0,103.0,0.0
1082,74,0.5539999999999999,1,0.0,0,88.5,0.0
1083,75,0.5329999999999999,1,0.0,0,75.0,0.0
1084,76,0.515,1,0.0,0,75.0,0.0
1085,77,0.459,1,0.0,0,78.0,0.0
1086,78,0.413,1,0.0,0,81.0,0.0
1087,79,0.391,1,0.025,0,98.0,0.0
1088,80,0.49,1,0.083,0,504.5,0.0
1089,81,0.541,1,0.221,0,93.0,0.0
1090,82,0.521,0,0.422,1,0.0,105.0
1091,83,0.4920000000000001,0,0.51,1,0.0,142.0
1092,84,0.465,1,0.545,0,161.0,0.0
1093,85,0.443,0,0.493,1,0.0,126.0
1094,86,0.428,1,0.377,0,660.0,0.0
1095,87,0.41,0,0.29,1,0.0,411.0
1096,88,0.38,1,0.139,0,136.0,0.0
1097,89,0.35,1,0.011,0,139.0,0.0
1098,90,0.341,1,0.0,0,182.0,0.0
1099,91,0.315,1,0.0,0,443.0,0.0
1100,92,0.294,1,0.0,0,240.5,0.0
1101,93,0.271,1,0.0,0,139.5,0.0
1102,94,0.264,0,0.0,1,0.0,93.0
1103,95,0.26,1,0.0,0,96.0,0.0
1104,96,0.26,1,0.0,0,75.0,0.0
1105,97,0.263,1,0.0,0,83.0,0.0
